lemma;raw_count;freq_per_100_lemmas
meelelahutuslik;14;0.072
jõhkralt;14;0.072
prime;14;0.072
nõmm;14;0.072
tulek;14;0.072
ak;14;0.072
õlu;14;0.072
2018;14;0.072
11.;14;0.072
varasem;14;0.072
tutvustama;14;0.072
park;14;0.072
taevas;14;0.072
september;14;0.072
silt;14;0.072
kogumik;14;0.072
memoriaal;14;0.072
lill;14;0.072
talv;14;0.072
pikemalt;14;0.072
pidev;14;0.072
kino;14;0.072
lindistama;14;0.072
isu;14;0.072
amet;13;0.066
lapsepõlv;13;0.066
pühapäev;13;0.066
reede;13;0.066
2012;13;0.066
näitlemine;13;0.066
tuntud;13;0.066
halvem;13;0.066
kesklinn;13;0.066
kummaline;13;0.066
vahva;13;0.066
murdma;13;0.066
aeg-ajalt;13;0.066
loomulik;13;0.066
treenima;13;0.066
festival;13;0.066
laiem;13;0.066
rühm;13;0.066
pop;13;0.066
edetabel;13;0.066
sajand;13;0.066
edu;13;0.066
teisipäev;13;0.066
võime;13;0.066
partner;13;0.066
ehitus;13;0.066
kahevõistlus;13;0.066
igasugu;13;0.066
raisk;13;0.066
looja;13;0.066
kümme;13;0.066
pikkus;13;0.066
juuni;13;0.066
kompromiss;13;0.066
karistama;13;0.066
juhus;13;0.066
jaak;13;0.066
isik;13;0.066
omama;13;0.066
faktor;13;0.066
eeldus;13;0.066
kordama;13;0.066
kelly;13;0.066
autor;13;0.066
lõuna;13;0.066
tarvo;13;0.066
piinlik;13;0.066
taaskord;13;0.066
test;13;0.066
bränd;13;0.066
lint;13;0.066
katma;13;0.066
väljendama;13;0.066
riim;13;0.066
vaim;13;0.066
täpsustama;13;0.066
riistvara;13;0.066
jaksama;13;0.066
pang;13;0.066
motivatsioon;13;0.066
meelelahutus;13;0.066
metall;13;0.066
lõppkokkuvõte;13;0.066
kaugel;13;0.066
aku;13;0.066
olulisem;13;0.066
olev;13;0.066
mõtlemine;13;0.066
kauem;13;0.066
heitma;13;0.066
kutse;13;0.066
perse;13;0.066
närvi;13;0.066
postitus;13;0.066
robot;13;0.066
teadlane;13;0.066
julm;13;0.066
kajastama;13;0.066
korraldama;13;0.066
jagu;13;0.066
kahtlustama;13;0.066
kriitika;13;0.066
skandaal;13;0.066
kallas;13;0.066
jälg;13;0.066
tiksuma;13;0.066
tv;13;0.066
kala;13;0.066
tädi;13;0.066
pudel;13;0.066
vaikne;13;0.066
plaanima;13;0.066
karakter;13;0.066
lamp;13;0.066
koolitus;13;0.066
unistama;13;0.066
sapka;13;0.066
jovska;13;0.066
suitsetama;13;0.066
sin;13;0.066
kasv;13;0.066
nõukogu;13;0.066
detsember;13;0.066
rivi;13;0.066
genka;13;0.066
tatt;13;0.066
õppekava;13;0.066
omavalitsus;13;0.066
jõgeva;13;0.066
taskuhääling;12;0.061
kuri;12;0.061
lasteaed;12;0.061
näitlema;12;0.061
üli;12;0.061
riie;12;0.061
diivan;12;0.061
kaine;12;0.061
tehas;12;0.061
kohanema;12;0.061
rajoon;12;0.061
ülesanne;12;0.061
loobuma;12;0.061
koguma;12;0.061
moodi;12;0.061
päkapikk;12;0.061
karu;12;0.061
hüpe;12;0.061
võimekus;12;0.061
põlvkond;12;0.061
laenama;12;0.061
muuseas;12;0.061
koosnema;12;0.061
vastuolu;12;0.061
tiitlivõistlus;12;0.061
õigustama;12;0.061
toyota;12;0.061
maht;12;0.061
kaaluma;12;0.061
kogemata;12;0.061
väljuma;12;0.061
täpne;12;0.061
üksinda;12;0.061
new;12;0.061
ennustama;12;0.061
pronks;12;0.061
džäss;12;0.061
respekt;12;0.061
klassika;12;0.061
esile;12;0.061
vool;12;0.061
tege;12;0.061
tants;12;0.061
prioriteet;12;0.061
2021;12;0.061
igapäevane;12;0.061
lavakas;12;0.061
beat;12;0.061
inglismaa;12;0.061
piid;12;0.061
epikoda;12;0.061
jakob;12;0.061
organisatsioon;12;0.061
17;12;0.061
konn;12;0.061
prantslane;12;0.061
valmistama;12;0.061
meenuma;12;0.061
toime;12;0.061
müstiline;12;0.061
kommenteerima;12;0.061
kuiv;12;0.061
jää;12;0.061
nõue;12;0.061
tulevane;12;0.061
ostja;12;0.061
maakler;12;0.061
au;12;0.061
tunnel;12;0.061
katkestama;12;0.061
aastavahetus;12;0.061
väljend;12;0.061
kuues;12;0.061
juur;12;0.061
klikk;12;0.061
rauno;12;0.061
lähemale;12;0.061
valama;12;0.061
pesema;12;0.061
paul;12;0.061
aadress;12;0.061
tähistama;12;0.061
esindama;12;0.061
de;12;0.061
ms;12;0.061
ruttu;12;0.061
suits;12;0.061
rasv;12;0.061
kivirähk;12;0.061
sool;12;0.061
manipuleerima;12;0.061
fermentatsioon;12;0.061
neerukivi;12;0.061
ülevaade;11;0.056
ületama;11;0.056
piirkond;11;0.056
sassi;11;0.056
sisemine;11;0.056
tahe;11;0.056
jõudmine;11;0.056
rahulik;11;0.056
raba;11;0.056
asendama;11;0.056
kitsas;11;0.056
erand;11;0.056
lühike;11;0.056
üleüldiselt;11;0.056
kenasti;11;0.056
kaotus;11;0.056
vahend;11;0.056
kõrvuti;11;0.056
pallimäng;11;0.056
magnus;11;0.056
play;11;0.056
lõpetus;11;0.056
lõug;11;0.056
andmine;11;0.056
karistus;11;0.056
kaia;11;0.056
kerkima;11;0.056
25;11;0.056
moskva;11;0.056
riigikogu;11;0.056
märts;11;0.056
kinnisvarakool;11;0.056
koolitaja;11;0.056
teadmatus;11;0.056
track;11;0.056
pöörduma;11;0.056
analüüs;11;0.056
rokk;11;0.056
rock;11;0.056
liik;11;0.056
vastav;11;0.056
covid;11;0.056
esinemine;11;0.056
karm;11;0.056
tänapäevane;11;0.056
erinevus;11;0.056
mõtteviis;11;0.056
poliitik;11;0.056
pisar;11;0.056
liigutama;11;0.056
klapp;11;0.056
varastama;11;0.056
loodud;11;0.056
haarama;11;0.056
vein;11;0.056
panus;11;0.056
tunnetama;11;0.056
faas;11;0.056
depressioon;11;0.056
viimati;11;0.056
iphone;11;0.056
ekraan;11;0.056
tuum;11;0.056
hirmus;11;0.056
sai;11;0.056
signaal;11;0.056
intuitiivne;11;0.056
vastutus;11;0.056
saamine;11;0.056
andmed;11;0.056
vaip;11;0.056
kavatsema;11;0.056
hinnang;11;0.056
500;11;0.056
tanel;11;0.056
ne;11;0.056
eemale;11;0.056
tommy;11;0.056
jooks;11;0.056
tennis;11;0.056
laupäev;11;0.056
korvpallur;11;0.056
sketš;11;0.056
vang;11;0.056
tele;11;0.056
esi;11;0.056
kütus;11;0.056
saaremaa;11;0.056
jõgi;11;0.056
kursus;11;0.056
2017;11;0.056
mäk;11;0.056
king;11;0.056
tähendus;11;0.056
kuupäev;11;0.056
temaatika;11;0.056
korduvalt;11;0.056
märksõna;11;0.056
sügispall;11;0.056
õnne;11;0.056
ase;11;0.056
18;11;0.056
patsient;11;0.056
liha;11;0.056
amort;11;0.056
kirt;10;0.051
vanainimene;10;0.051
üksik;10;0.051
veetma;10;0.051
võlu;10;0.051
hästi-hästi;10;0.051
peaminister;10;0.051
lähedane;10;0.051
muusikal;10;0.051
tool;10;0.051
nõrk;10;0.051
rikkuma;10;0.051
kaitsma;10;0.051
14;10;0.051
side;10;0.051
kontor;10;0.051
spordiala;10;0.051
kallim;10;0.051
vigastus;10;0.051
psühholoogiline;10;0.051
võistlema;10;0.051
200;10;0.051
üleüldine;10;0.051
nälg;10;0.051
võimeline;10;0.051
suusk;10;0.051
finaalturniir;10;0.051
erakordne;10;0.051
prill;10;0.051
ägedam;10;0.051
hääletama;10;0.051
terav;10;0.051
ekre;10;0.051
võim;10;0.051
lätlane;10;0.051
saabuma;10;0.051
kategooria;10;0.051
karp;10;0.051
ilmunud;10;0.051
em-finaalturniir;10;0.051
nool;10;0.051
kulgema;10;0.051
net;10;0.051
arendus;10;0.051
frank;10;0.051
töötlema;10;0.051
üleminek;10;0.051
trend;10;0.051
looming;10;0.051
ropp;10;0.051
hilisem;10;0.051
keelama;10;0.051
minevik;10;0.051
eelnevalt;10;0.051
viide;10;0.051
si;10;0.051
postitama;10;0.051
potentsiaal;10;0.051
kuulajaskond;10;0.051
kauro;10;0.051
suuresti;10;0.051
julgelt;10;0.051
veebikontsert;10;0.051
pagan;10;0.051
emotsionaalne;10;0.051
professionaalne;10;0.051
kapp;10;0.051
kõnetama;10;0.051
videos;10;0.051
skeem;10;0.051
ükspäev;10;0.051
aste;10;0.051
katus;10;0.051
tutvuma;10;0.051
määrama;10;0.051
maas;10;0.051
müüt;10;0.051
email;10;0.051
peaasi;10;0.051
nupp;10;0.051
ohver;10;0.051
analüüsima;10;0.051
intuitsioon;10;0.051
põhjustama;10;0.051
kiirus;10;0.051
segadus;10;0.051
mõju;10;0.051
start;10;0.051
tagurpidi;10;0.051
jook;10;0.051
protest;10;0.051
lollus;10;0.051
urmas;10;0.051
andeks;10;0.051
ülikõva;10;0.051
märt;10;0.051
paarkümmend;10;0.051
olümpiamängud;10;0.051
staadion;10;0.051
laskuma;10;0.051
värskelt;10;0.051
pala;10;0.051
metsik;10;0.051
arusaadav;10;0.051
suva;10;0.051
hitler;10;0.051
usk;10;0.051
kris;10;0.051
võimatu;10;0.051
kilomeeter;10;0.051
august;10;0.051
hambaarst;10;0.051
saatekülaline;10;0.051
varasemalt;10;0.051
jopska;10;0.051
saarenurk;10;0.051
loos;10;0.051
ravi;10;0.051
saka;10;0.051
esitaja;10;0.051
kass;10;0.051
jaurama;10;0.051
mahl;10;0.051
sander;10;0.051
vaikus;10;0.051
kasutus;10;0.051
vahetus;10;0.051
üheksas;10;0.051
foorum;10;0.051
meditsiin;10;0.051
korrus;10;0.051
tarkvara;10;0.051
stil;10;0.051
organism;10;0.051
sõltuvus;10;0.051
mustamägi;10;0.051
jäätis;10;0.051
puuvili;10;0.051
järjekordne;9;0.046
oluliselt;9;0.046
kena;9;0.046
talu;9;0.046
90.;9;0.046
ava;9;0.046
garaaž;9;0.046
tegelikkus;9;0.046
juurvili;9;0.046
loominguline;9;0.046
fun;9;0.046
siber;9;0.046
tahtmine;9;0.046
list;9;0.046
ametnik;9;0.046
a la;9;0.046
kohapeal;9;0.046
paras;9;0.046
möllama;9;0.046
nahk;9;0.046
hipop;9;0.046
ülihea;9;0.046
rõve;9;0.046
päevaleht;9;0.046
sekkuma;9;0.046
aktsioon;9;0.046
kampaania;9;0.046
kohtama;9;0.046
tramm;9;0.046
vähendama;9;0.046
saadud;9;0.046
treening;9;0.046
osaleja;9;0.046
suusatamine;9;0.046
tsükkel;9;0.046
lühem;9;0.046
level;9;0.046
arutelu;9;0.046
buss;9;0.046
teade;9;0.046
välismaalane;9;0.046
rahaline;9;0.046
teisalt;9;0.046
kand;9;0.046
play-off;9;0.046
kilo;9;0.046
ulme;9;0.046
kael;9;0.046
loogika;9;0.046
trikk;9;0.046
hõiskama;9;0.046
reaktsioon;9;0.046
konsultant;9;0.046
testima;9;0.046
peatama;9;0.046
erinema;9;0.046
miksima;9;0.046
tingimata;9;0.046
meeldimine;9;0.046
talent;9;0.046
paigutama;9;0.046
meeletu;9;0.046
aim;9;0.046
luba;9;0.046
kusagile;9;0.046
näol;9;0.046
selgus;9;0.046
ander;9;0.046
kasum;9;0.046
singel;9;0.046
versus;9;0.046
põhiliselt;9;0.046
refrään;9;0.046
raskus;9;0.046
kihvt;9;0.046
õrn;9;0.046
planeerima;9;0.046
pult;9;0.046
boss;9;0.046
magus;9;0.046
levima;9;0.046
est;9;0.046
eelnev;9;0.046
aplaus;9;0.046
konventsioon;9;0.046
hool;9;0.046
asukoht;9;0.046
kriitiline;9;0.046
käskima;9;0.046
pandeemia;9;0.046
kontroll;9;0.046
lühidalt;9;0.046
avanema;9;0.046
suurim;9;0.046
vandenõuteooria;9;0.046
hoolitsema;9;0.046
maakera;9;0.046
temperatuur;9;0.046
kehtima;9;0.046
nohu;9;0.046
pooleli;9;0.046
võitlus;9;0.046
tõnumaa;9;0.046
kirjeldus;9;0.046
haridus;9;0.046
lipp;9;0.046
tsitaat;9;0.046
söök;9;0.046
väljak;9;0.046
politseinik;9;0.046
loodetavasti;9;0.046
pingutama;9;0.046
vabariik;9;0.046
pass;9;0.046
veider;9;0.046
nähtus;9;0.046
põhimõte;9;0.046
gerd;9;0.046
kustuma;9;0.046
pilet;9;0.046
sett;9;0.046
kuluma;9;0.046
meelega;9;0.046
kaja;9;0.046
ks;9;0.046
klipp;9;0.046
telekanal;9;0.046
kaklema;9;0.046
anu;9;0.046
kerima;9;0.046
uku;9;0.046
roosa;9;0.046
õudne;9;0.046
liiv;9;0.046
konkureerima;9;0.046
katsuma;9;0.046
maik;9;0.046
väidetavalt;9;0.046
jeesus;9;0.046
missioon;9;0.046
ost;9;0.046
york;9;0.046
näima;9;0.046
lavastaja;9;0.046
piltlikult;9;0.046
senine;9;0.046
stipendium;9;0.046
nõme;9;0.046
soovilugu;9;0.046
hendrik;9;0.046
vaatamine;9;0.046
maru;9;0.046
jõuluvana;9;0.046
matma;9;0.046
küpros;9;0.046
eluaeg;9;0.046
instrumentaal;9;0.046
skene;9;0.046
õllesaal;9;0.046
oja;9;0.046
möll;9;0.046
poola;9;0.046
sugulane;9;0.046
burger;9;0.046
järg;9;0.046
papa;9;0.046
vihane;9;0.046
juhuslikult;9;0.046
vait;9;0.046
anekdoot;9;0.046
žalgiris;9;0.046
alusalu;9;0.046
kanter;9;0.046
roostik;9;0.046
kuul;9;0.046
kooslus;9;0.046
lõputu;9;0.046
kõrgharidus;9;0.046
taotlema;9;0.046
vhk;9;0.046
vanaisa;9;0.046
taimne;9;0.046
konjak;9;0.046
jopa;9;0.046
hindamatu;9;0.046
släng;9;0.046
kõigest;8;0.041
konsensus;8;0.041
ilusam;8;0.041
suhestuma;8;0.041
sissetulek;8;0.041
remont;8;0.041
lembit;8;0.041
tantsima;8;0.041
etendus;8;0.041
back;8;0.041
filmima;8;0.041
for;8;0.041
siinsamas;8;0.041
voodi;8;0.041
läbima;8;0.041
arusaam;8;0.041
vaheline;8;0.041
uskumatu;8;0.041
sild;8;0.041
kumama;8;0.041
pakkima;8;0.041
pink;8;0.041
raam;8;0.041
sõitja;8;0.041
ipop;8;0.041
eilne;8;0.041
näitaja;8;0.041
kodune;8;0.041
400;8;0.041
tasakaal;8;0.041
kehvem;8;0.041
kolleeg;8;0.041
täiskasvanud;8;0.041
reporter;8;0.041
äärmiselt;8;0.041
viitama;8;0.041
türgi;8;0.041
alustus;8;0.041
villem;8;0.041
kergejõustik;8;0.041
vehklemine;8;0.041
odav;8;0.041
vast;8;0.041
võrreldav;8;0.041
kõri;8;0.041
korvpalliliit;8;0.041
euroliiga;8;0.041
võrdne;8;0.041
veeb;8;0.041
kaugemale;8;0.041
truu;8;0.041
traditsiooniline;8;0.041
kanepi;8;0.041
vehkleja;8;0.041
vehklema;8;0.041
seeria;8;0.041
vahest;8;0.041
võrkpallikoondis;8;0.041
venno;8;0.041
hapu;8;0.041
robert;8;0.041
välistama;8;0.041
cramo;8;0.041
vältima;8;0.041
uibo;8;0.041
sildaru;8;0.041
kukal;8;0.041
marko;8;0.041
maailmapilt;8;0.041
koosolek;8;0.041
rahavoog;8;0.041
business;8;0.041
automaatselt;8;0.041
peamine;8;0.041
kaks-kolm;8;0.041
kaasaegne;8;0.041
riba;8;0.041
definitsioon;8;0.041
vaib;8;0.041
elektrooniline;8;0.041
omamoodi;8;0.041
show;8;0.041
võlg;8;0.041
klaver;8;0.041
vahetevahel;8;0.041
an;8;0.041
lahkama;8;0.041
ep;8;0.041
laiemalt;8;0.041
mac;8;0.041
sundima;8;0.041
ilu;8;0.041
kingitus;8;0.041
sõbralik;8;0.041
kitarr;8;0.041
nüanss;8;0.041
levinud;8;0.041
vaieldamatult;8;0.041
väide;8;0.041
down;8;0.041
ringkond;8;0.041
iseseisev;8;0.041
võimaldama;8;0.041
individuaalne;8;0.041
sadama;8;0.041
liisa;8;0.041
sujuvalt;8;0.041
kraad;8;0.041
norm;8;0.041
ravim;8;0.041
funktsioon;8;0.041
saku;8;0.041
paindlik;8;0.041
pärinema;8;0.041
vastik;8;0.041
kaste;8;0.041
viibima;8;0.041
elukaaslane;8;0.041
perearst;8;0.041
keskus;8;0.041
pikaajaline;8;0.041
lego;8;0.041
väikene;8;0.041
lukk;8;0.041
2020;8;0.041
müüja;8;0.041
kommunikatsioon;8;0.041
moosekant;8;0.041
väljund;8;0.041
kuduma;8;0.041
kroonika;8;0.041
šveits;8;0.041
korraldaja;8;0.041
kasvatama;8;0.041
kandmine;8;0.041
allikas;8;0.041
uurimine;8;0.041
gi;8;0.041
õppejõud;8;0.041
kaaslane;8;0.041
lagi;8;0.041
kujundama;8;0.041
kommentaarium;8;0.041
hilja;8;0.041
kelder;8;0.041
ametlik;8;0.041
väänama;8;0.041
pahv;8;0.041
saavutus;8;0.041
lõhkuma;8;0.041
rind;8;0.041
mängimine;8;0.041
kurv;8;0.041
ajaleht;8;0.041
tüli;8;0.041
vastutama;8;0.041
kostma;8;0.041
abielu;8;0.041
tim;8;0.041
ründama;8;0.041
seitsmene;8;0.041
kinnitus;8;0.041
vaal;8;0.041
peldik;8;0.041
rull;8;0.041
mehhiko;8;0.041
la;8;0.041
komöödia;8;0.041
kõige-kõige;8;0.041
seriaal;8;0.041
elukas;8;0.041
graffiti;8;0.041
es;8;0.041
sõprus;8;0.041
kraav;8;0.041
lähemalt;8;0.041
100.;8;0.041
mesilane;8;0.041
taks;8;0.041
kiskuma;8;0.041
pits;8;0.041
ist;8;0.041
ämblik;8;0.041
geniaalne;8;0.041
vändra;8;0.041
trepp;8;0.041
ettevõtmine;8;0.041
menüü;8;0.041
polt;8;0.041
spirituaalne;8;0.041
endel;8;0.041
käitumine;8;0.041
naer;8;0.041
raivo;8;0.041
mait;8;0.041
pauk;8;0.041
väärikas;8;0.041
defitsiit;8;0.041
flora;8;0.041
praktiline;8;0.041
kallistama;8;0.041
tervist;8;0.041
joska;8;0.041
pehme;8;0.041
vanakool;8;0.041
kenka;8;0.041
noppima;8;0.041
tsirkus;8;0.041
kapsel;8;0.041
saabas;8;0.041
sportlik;8;0.041
rahunema;8;0.041
it-valdkond;8;0.041
maakleribüroo;8;0.041
nõuanne;8;0.041
üldjuht;8;0.041
lõputöö;8;0.041
kate;8;0.041
olek;8;0.041
luuk;8;0.041
üliõpilane;8;0.041
perfektne;8;0.041
ühepoolne;8;0.041
säng;8;0.041
visualiseerimine;8;0.041
ristmik;8;0.041
kuur;8;0.041
ohira;8;0.041
marius;8;0.041
eluviis;8;0.041
ühend;8;0.041
postbiootikum;8;0.041
lennundusmeditsiin;8;0.041
palavik;8;0.041
kinnisvaramaakler;8;0.041
trahvima;8;0.041
hääling;7;0.036
juhataja;7;0.036
järjekord;7;0.036
positsioon;7;0.036
hirmutama;7;0.036
maakodu;7;0.036
kett;7;0.036
stseen;7;0.036
põld;7;0.036
kahetsema;7;0.036
seadus;7;0.036
üheksakümnes;7;0.036
kooliaeg;7;0.036
hobi;7;0.036
tõus;7;0.036
mõnevõrra;7;0.036
sõnastama;7;0.036
kirg;7;0.036
id;7;0.036
maantee;7;0.036
paks;7;0.036
härrasmees;7;0.036
koristama;7;0.036
rong;7;0.036
armas;7;0.036
peit;7;0.036
uhke;7;0.036
eriala;7;0.036
tagajärg;7;0.036
teadupärast;7;0.036
kauge;7;0.036
five;7;0.036
kaetud;7;0.036
käimine;7;0.036
da;7;0.036
lõik;7;0.036
tavainimene;7;0.036
nojaa;7;0.036
lagunema;7;0.036
sõitmine;7;0.036
muru;7;0.036
harva;7;0.036
äär;7;0.036
margus;7;0.036
eelarve;7;0.036
üle-eelmine;7;0.036
mk-etapp;7;0.036
finantseerima;7;0.036
võru;7;0.036
mari;7;0.036
eur;7;0.036
suurendama;7;0.036
indrek;7;0.036
põdema;7;0.036
tänavu;7;0.036
tihe;7;0.036
niigi;7;0.036
off;7;0.036
vormel;7;0.036
mark;7;0.036
juhend;7;0.036
tom;7;0.036
lähtuma;7;0.036
kombo;7;0.036
olu;7;0.036
14.;7;0.036
kindlus;7;0.036
25.;7;0.036
mängitud;7;0.036
liider;7;0.036
argumenteerima;7;0.036
lehis;7;0.036
konkurent;7;0.036
kristiina;7;0.036
tookord;7;0.036
aktiivselt;7;0.036
kõrgel;7;0.036
toomberg;7;0.036
esmane;7;0.036
era;7;0.036
igor;7;0.036
hommikune;7;0.036
õhtune;7;0.036
poodkest;7;0.036
koor;7;0.036
õun;7;0.036
vahepealne;7;0.036
kolm-neli;7;0.036
rokkmuusika;7;0.036
ujuma;7;0.036
vähene;7;0.036
liin;7;0.036
edukalt;7;0.036
küsitlus;7;0.036
noot;7;0.036
tavai;7;0.036
õigem;7;0.036
taavi;7;0.036
teaduslik;7;0.036
maksimum;7;0.036
full;7;0.036
voolama;7;0.036
tervik;7;0.036
tähelepanek;7;0.036
valem;7;0.036
tavapärane;7;0.036
kristo;7;0.036
ti;7;0.036
aktsepteerima;7;0.036
asutus;7;0.036
sugune;7;0.036
ärevus;7;0.036
konflikt;7;0.036
oletama;7;0.036
arvestus;7;0.036
tahvel;7;0.036
mobiiltelefon;7;0.036
ajaliselt;7;0.036
veenma;7;0.036
õppetund;7;0.036
ing;7;0.036
analüütiline;7;0.036
lapik;7;0.036
ülejäänu;7;0.036
piirama;7;0.036
nakatuma;7;0.036
televisioon;7;0.036
haruldane;7;0.036
tegelik;7;0.036
üldisemalt;7;0.036
veenduma;7;0.036
intressimäär;7;0.036
turuosaline;7;0.036
laiv;7;0.036
suurus;7;0.036
toppima;7;0.036
vihkama;7;0.036
oht;7;0.036
märkima;7;0.036
hando;7;0.036
puhastama;7;0.036
ebaõnnestunud;7;0.036
paljas;7;0.036
osaliselt;7;0.036
käsn;7;0.036
pisike;7;0.036
muusikaline;7;0.036
tšilli;7;0.036
eksam;7;0.036
ajakirjandus;7;0.036
98;7;0.036
ed;7;0.036
ettevalmistus;7;0.036
katri;7;0.036
kattuma;7;0.036
mass;7;0.036
tundmatu;7;0.036
kaitse;7;0.036
üllatama;7;0.036
olümpiavõitja;7;0.036
siduma;7;0.036
tamm;7;0.036
üllatav;7;0.036
kanep;7;0.036
petma;7;0.036
nuga;7;0.036
arusaamatu;7;0.036
mainitud;7;0.036
sittuma;7;0.036
asjalik;7;0.036
pask;7;0.036
kuulsam;7;0.036
saba;7;0.036
vinguma;7;0.036
õli;7;0.036
põletama;7;0.036
seik;7;0.036
vandenõu;7;0.036
organiseerima;7;0.036
põgenema;7;0.036
keskaeg;7;0.036
jones;7;0.036
terminaator;7;0.036
matemaatika;7;0.036
word;7;0.036
mati;7;0.036
särama;7;0.036
mootor;7;0.036
rändama;7;0.036
paradoks;7;0.036
täpp;7;0.036
vastaja;7;0.036
põhikool;7;0.036
tänulik;7;0.036
näidend;7;0.036
kirjanik;7;0.036
alasti;7;0.036
joomine;7;0.036
türa;7;0.036
magu;7;0.036
purk;7;0.036
lastud;7;0.036
kuldne;7;0.036
93.;7;0.036
lust;7;0.036
väline;7;0.036
jalgratas;7;0.036
sümboliseerima;7;0.036
aed;7;0.036
kujutatud;7;0.036
koduleht;7;0.036
ahto;7;0.036
nokitsema;7;0.036
el;7;0.036
aprill;7;0.036
välimus;7;0.036
rehepapi;7;0.036
2015;7;0.036
leib;7;0.036
visuaalselt;7;0.036
mõisnik;7;0.036
sakslane;7;0.036
dialoog;7;0.036
savi;7;0.036
urg;7;0.036
google;7;0.036
hääletus;7;0.036
kõla;7;0.036
frikas;7;0.036
97.;7;0.036
tina;7;0.036
vanune;7;0.036
house;7;0.036
eminem;7;0.036
põhjamaa;7;0.036
kraapima;7;0.036
põrin;7;0.036
valutama;7;0.036
21;7;0.036
86;7;0.036
kuusk;7;0.036
psühholoog;7;0.036
taraba;7;0.036
cd;7;0.036
parv;7;0.036
ahel;7;0.036
ravima;7;0.036
sukelduma;7;0.036
pi;7;0.036
õlg;7;0.036
flo;7;0.036
lart;7;0.036
värviline;7;0.036
augustikuu;7;0.036
kahekümnes;7;0.036
koostööseminar;7;0.036
arvutimäng;7;0.036
vähk;7;0.036
oskar;7;0.036
taavet;7;0.036
mittefüüsiline;7;0.036
mehaaniline;7;0.036
otto;7;0.036
migreen;7;0.036
toituma;7;0.036
patogeen;7;0.036
allergia;7;0.036
soolepuhastus;7;0.036
kihutama;7;0.036
jope;7;0.036
naabruskond;7;0.036
ept;7;0.036
eurolaul;7;0.036
kõrgeim;7;0.036
utoopia;7;0.036
peeter;7;0.036
noorsootöö;6;0.031
hävitama;6;0.031
sugu;6;0.031
elustiil;6;0.031
2007;6;0.031
kungla;6;0.031
julgus;6;0.031
piirduma;6;0.031
teismeline;6;0.031
suvine;6;0.031
99;6;0.031
jooksmine;6;0.031
põder;6;0.031
kirjandus;6;0.031
soetama;6;0.031
kaebama;6;0.031
sarv;6;0.031
meelsus;6;0.031
valla;6;0.031
motiveerima;6;0.031
igavene;6;0.031
möödas;6;0.031
objekt;6;0.031
5000;6;0.031
ind;6;0.031
universum;6;0.031
veelkord;6;0.031
jätkusuutlik;6;0.031
suusatama;6;0.031
tagantjärele;6;0.031
12.;6;0.031
tippsportlane;6;0.031
igalühel;6;0.031
2022;6;0.031
trahv;6;0.031
väljamaa;6;0.031
pääs;6;0.031
äratama;6;0.031
dokument;6;0.031
eraldama;6;0.031
ke;6;0.031
rein;6;0.031
regioon;6;0.031
power;6;0.031
lähenemine;6;0.031
avalikult;6;0.031
viletsus;6;0.031
ammendama;6;0.031
esmaspäev;6;0.031
üldsegi;6;0.031
tiirlema;6;0.031
hispaania;6;0.031
paralleel;6;0.031
korvpallikoondis;6;0.031
sisim;6;0.031
vise;6;0.031
sentimeeter;6;0.031
vaimselt;6;0.031
oktoober;6;0.031
segamini;6;0.031
lahtine;6;0.031
parasjagu;6;0.031
tähtsus;6;0.031
kinnisvarahuviline;6;0.031
graafik;6;0.031
pikaajaliselt;6;0.031
kraan;6;0.031
muusikamaailm;6;0.031
