lemma;raw_count;freq_per_100_lemmas
ukraina;13;0.099
sekkuma;13;0.099
martin;13;0.099
kontrollima;13;0.099
aktiiv;13;0.099
200;13;0.099
eneseareng;13;0.099
õpik;13;0.099
bränding;13;0.099
film;12;0.092
häirima;12;0.092
tuletama;12;0.092
riie;12;0.092
põlema;12;0.092
õhtune;12;0.092
niipidi;12;0.092
kokkuvõte;12;0.092
loll;12;0.092
tagajärg;12;0.092
tegelik;12;0.092
madal;12;0.092
teadlikum;12;0.092
ameerika;12;0.092
andestama;12;0.092
tuntud;12;0.092
soome;12;0.092
täielikult;12;0.092
igav;12;0.092
ainus;12;0.092
iseloom;12;0.092
lõpetus;12;0.092
muuseas;12;0.092
enesekindlus;12;0.092
reis;12;0.092
viitsima;12;0.092
pärnumaa;12;0.092
lõikama;12;0.092
ületama;12;0.092
kehvem;12;0.092
meri;12;0.092
enamik;12;0.092
paus;12;0.092
suunas;12;0.092
kommunikatsioon;12;0.092
kasutus;12;0.092
olemasolev;12;0.092
katsetama;12;0.092
teistpidi;12;0.092
mõtlemine;12;0.092
ametikoht;12;0.092
tanel;12;0.092
tempo;12;0.092
kavatsema;12;0.092
eakas;12;0.092
põhjustama;12;0.092
roosa;12;0.092
nägemiseni;12;0.092
suhkur;12;0.092
vähendama;12;0.092
kurk;12;0.092
hirmus;12;0.092
moment;12;0.092
teraapia;12;0.092
distantsõpe;12;0.092
üheksa;12;0.092
kehtestama;12;0.092
alustav;12;0.092
kõvasti;12;0.092
debatt;12;0.092
väljend;12;0.092
vahetus;12;0.092
eeskuju;12;0.092
side;12;0.092
rahulolematus;12;0.092
ohver;12;0.092
hullem;12;0.092
rühm;12;0.092
tõenäosus;12;0.092
eeldus;12;0.092
inspireerima;12;0.092
kõikvõimalik;12;0.092
anna;12;0.092
kiirem;12;0.092
sooline;12;0.092
vähemasti;12;0.092
viljandimaa;12;0.092
esmane;12;0.092
jälitama;12;0.092
spordisaal;12;0.092
kohtuotsus;12;0.092
pudel;12;0.092
sool;12;0.092
elujõud;12;0.092
rand;11;0.084
doktor;11;0.084
tervendama;11;0.084
kõige-kõige;11;0.084
karma;11;0.084
kohutav;11;0.084
toetaja;11;0.084
vanaema;11;0.084
eluaeg;11;0.084
juhatus;11;0.084
vaheline;11;0.084
odavam;11;0.084
lõppkokkuvõte;11;0.084
toetuma;11;0.084
selliselt;11;0.084
kartul;11;0.084
platvorm;11;0.084
oletama;11;0.084
40;11;0.084
meenutama;11;0.084
meenuma;11;0.084
arm;11;0.084
baas;11;0.084
akadeemia;11;0.084
vähenema;11;0.084
statistika;11;0.084
kinnitus;11;0.084
ehitus;11;0.084
kvaliteet;11;0.084
viies;11;0.084
aktsepteerima;11;0.084
lähemale;11;0.084
alternatiiv;11;0.084
täiskasvanud;11;0.084
arvutama;11;0.084
kõlama;11;0.084
sotsiaalministeerium;11;0.084
poolteist;11;0.084
korduvalt;11;0.084
nõukogu;11;0.084
määrama;11;0.084
imestama;11;0.084
teatav;11;0.084
kiitma;11;0.084
perspektiiv;11;0.084
suuresti;11;0.084
asutus;11;0.084
dieet;11;0.084
ruttu;11;0.084
professionaalne;11;0.084
piirama;11;0.084
elustiil;11;0.084
tingima;11;0.084
ajalugu;11;0.084
õiguskantsler;11;0.084
madalam;11;0.084
kersna;11;0.084
taastuma;11;0.084
taevas;11;0.084
põhimõte;11;0.084
avaldama;11;0.084
keelama;11;0.084
jalutama;11;0.084
sotsiaalne;11;0.084
vabandus;11;0.084
tiksuma;11;0.084
kole;11;0.084
vaev;11;0.084
konto;11;0.084
venemaa;11;0.084
võimas;11;0.084
võimaldama;11;0.084
armuma;11;0.084
vastutaja;11;0.084
liitlane;11;0.084
kategooria;11;0.084
õnnetus;11;0.084
lõvi;11;0.084
andeks;11;0.084
marje;11;0.084
järjepidevus;11;0.084
seltskond;11;0.084
professionaal;11;0.084
2021;11;0.084
puder;11;0.084
loomulik;11;0.084
eluviis;11;0.084
katsuma;11;0.084
haarama;11;0.084
omavaheline;11;0.084
helme;11;0.084
kujundama;11;0.084
vähene;11;0.084
pesema;11;0.084
järeldus;11;0.084
kuues;11;0.084
kupido;11;0.084
tervendamine;11;0.084
hingamistöö;11;0.084
pöördumine;11;0.084
seedetuli;11;0.084
ingver;11;0.084
saakloom;11;0.084
kits;11;0.084
provokatsioon;11;0.084
merlin;11;0.084
kalju;11;0.084
saar;10;0.076
salat;10;0.076
söömine;10;0.076
kordama;10;0.076
maastik;10;0.076
distants;10;0.076
kaugel;10;0.076
uhke;10;0.076
sisenema;10;0.076
paks;10;0.076
süüdistama;10;0.076
looja;10;0.076
teade;10;0.076
meister;10;0.076
tüli;10;0.076
konflikt;10;0.076
80;10;0.076
teadlikult;10;0.076
suguvõsa;10;0.076
70;10;0.076
saatus;10;0.076
kiirelt;10;0.076
nägemus;10;0.076
stabiilne;10;0.076
suvila;10;0.076
meditsiin;10;0.076
arenenud;10;0.076
sügavalt;10;0.076
võimeline;10;0.076
tõeliselt;10;0.076
prognoos;10;0.076
le;10;0.076
tugevalt;10;0.076
üürima;10;0.076
osakaal;10;0.076
tööstus;10;0.076
tootma;10;0.076
pangalaen;10;0.076
veebruar;10;0.076
au;10;0.076
18;10;0.076
kohustuslik;10;0.076
beebi;10;0.076
kiht;10;0.076
kulutus;10;0.076
igapäevane;10;0.076
teisalt;10;0.076
tasku;10;0.076
pidev;10;0.076
erakordselt;10;0.076
üllatus;10;0.076
aktuaalne;10;0.076
kooseluseadus;10;0.076
muudatus;10;0.076
ettevaatlik;10;0.076
omane;10;0.076
ametnik;10;0.076
öö;10;0.076
terapeut;10;0.076
tõend;10;0.076
rikas;10;0.076
tarbima;10;0.076
toores;10;0.076
rutiin;10;0.076
jõulud;10;0.076
kaebama;10;0.076
valus;10;0.076
ettevalmistus;10;0.076
õde;10;0.076
keelduma;10;0.076
sealhulgas;10;0.076
pakk;10;0.076
tallink;10;0.076
mari-liis;10;0.076
värv;10;0.076
leitav;10;0.076
gi;10;0.076
ideaal;10;0.076
korraldamine;10;0.076
edastama;10;0.076
point;10;0.076
dokument;10;0.076
järgima;10;0.076
diivan;10;0.076
mega;10;0.076
kummaline;10;0.076
net;10;0.076
makaron;10;0.076
lähtuvalt;10;0.076
kommentaar;10;0.076
kirik;10;0.076
ääretult;10;0.076
põhiliselt;10;0.076
tegelemine;10;0.076
leedu;10;0.076
takistus;10;0.076
kogenud;10;0.076
harjumus;10;0.076
väline;10;0.076
stiil;10;0.076
saladus;10;0.076
maakleriäri;10;0.076
ühtepidi;10;0.076
valetama;10;0.076
palgatöö;10;0.076
kogumine;10;0.076
ühte;10;0.076
renoveerima;10;0.076
uuem;10;0.076
väärtustama;10;0.076
potentsiaal;10;0.076
üpris;10;0.076
lõhe;10;0.076
tõsisem;10;0.076
range;10;0.076
välitegevus;10;0.076
levinum;10;0.076
ülejäänud;10;0.076
pühenduma;10;0.076
emo;10;0.076
triaaž;10;0.076
ida-virumaa;10;0.076
veebikonstaabel;10;0.076
marelle;10;0.076
tootlus;10;0.076
väärtuspakkumine;10;0.076
võit;9;0.069
merle;9;0.069
vaatenurk;9;0.069
naerma;9;0.069
ujuma;9;0.069
kombinatsioon;9;0.069
hääletama;9;0.069
häälestuma;9;0.069
2020;9;0.069
kauem;9;0.069
lumi;9;0.069
lugemine;9;0.069
maksimum;9;0.069
ümbrus;9;0.069
inimkond;9;0.069
hoolitsema;9;0.069
kehastuma;9;0.069
olu;9;0.069
põhjendama;9;0.069
nõrk;9;0.069
alar;9;0.069
käimine;9;0.069
pidu;9;0.069
nõusolek;9;0.069
ohtlikum;9;0.069
juhtiv;9;0.069
möödunud;9;0.069
aktiivsem;9;0.069
suurenema;9;0.069
tõus;9;0.069
sada;9;0.069
maht;9;0.069
vanasti;9;0.069
võimatu;9;0.069
vast;9;0.069
noorteaken;9;0.069
suurepäraselt;9;0.069
muutmine;9;0.069
laiemalt;9;0.069
juhis;9;0.069
õppetund;9;0.069
26;9;0.069
rahvahääletus;9;0.069
tundlik;9;0.069
mõnevõrra;9;0.069
toitma;9;0.069
kompetents;9;0.069
palkama;9;0.069
tiiu;9;0.069
suvaline;9;0.069
süsivesik;9;0.069
vitamiin;9;0.069
õpe;9;0.069
maitsema;9;0.069
kehv;9;0.069
maandama;9;0.069
vabastama;9;0.069
kvaliteetne;9;0.069
märts;9;0.069
kriteerium;9;0.069
mägi;9;0.069
buss;9;0.069
kaubanduskeskus;9;0.069
postitus;9;0.069
ronima;9;0.069
pühapäev;9;0.069
hoiatama;9;0.069
käsk;9;0.069
nool;9;0.069
kuupäev;9;0.069
tagantjärgi;9;0.069
vastupidine;9;0.069
hobi;9;0.069
sättima;9;0.069
tähemärk;9;0.069
sealjuures;9;0.069
lammas;9;0.069
alateadvus;9;0.069
õhtusöök;9;0.069
termin;9;0.069
kodune;9;0.069
edukalt;9;0.069
vebinar;9;0.069
labor;9;0.069
ericsson;9;0.069
eemale;9;0.069
rikkuma;9;0.069
varas;9;0.069
tegelt;9;0.069
distsipliin;9;0.069
võlu;9;0.069
liitumine;9;0.069
seminar;9;0.069
varnum;9;0.069
guugeldama;9;0.069
allikas;9;0.069
püsti;9;0.069
andmine;9;0.069
toidulaud;9;0.069
harjutus;9;0.069
võte;9;0.069
karv;9;0.069
element;9;0.069
hoidmine;9;0.069
lõhn;9;0.069
rahandusminister;9;0.069
ründama;9;0.069
riigikohus;9;0.069
küllalt;9;0.069
töömalev;9;0.069
valutama;9;0.069
kooskõla;9;0.069
levima;9;0.069
seanss;9;0.069
siga;9;0.069
kodulaen;9;0.069
vigastus;9;0.069
tugevus;9;0.069
nähtav;9;0.069
seedimine;9;0.069
mööbel;9;0.069
territoorium;9;0.069
raivo;9;0.069
sagedasti;9;0.069
türi;9;0.069
nutma;8;0.061
toituma;8;0.061
karm;8;0.061
rada;8;0.061
väljuma;8;0.061
vaikne;8;0.061
peavalu;8;0.061
materiaalne;8;0.061
sobilik;8;0.061
nahk;8;0.061
sagedus;8;0.061
sisemiselt;8;0.061
energiaruum;8;0.061
suhtumine;8;0.061
elav;8;0.061
kergelt;8;0.061
na;8;0.061
90;8;0.061
kohtama;8;0.061
realiseerima;8;0.061
klassikaline;8;0.061
ohtlik;8;0.061
tasapisi;8;0.061
omandama;8;0.061
erinevalt;8;0.061
noot;8;0.061
välimus;8;0.061
ebakindlus;8;0.061
elukaaslane;8;0.061
vaene;8;0.061
käive;8;0.061
investeering;8;0.061
13;8;0.061
kättesaadavus;8;0.061
tunnetus;8;0.061
üürihind;8;0.061
erinema;8;0.061
september;8;0.061
haapsalu;8;0.061
aastaringselt;8;0.061
pikemalt;8;0.061
kahetoaline;8;0.061
atraktiivne;8;0.061
elamuturg;8;0.061
koduloom;8;0.061
auk;8;0.061
oodatud;8;0.061
raiskama;8;0.061
tänulik;8;0.061
tähtaeg;8;0.061
otsimine;8;0.061
signe;8;0.061
nojah;8;0.061
koostama;8;0.061
tutvus;8;0.061
sugugi;8;0.061
üldsegi;8;0.061
argument;8;0.061
hoiak;8;0.061
rakendusakt;8;0.061
võtmine;8;0.061
tühistama;8;0.061
esimees;8;0.061
vili;8;0.061
mürk;8;0.061
näitaja;8;0.061
hammas;8;0.061
isu;8;0.061
eeldatavasti;8;0.061
st;8;0.061
geen;8;0.061
100000;8;0.061
august;8;0.061
küsimine;8;0.061
äärmiselt;8;0.061
25;8;0.061
levik;8;0.061
teatavasti;8;0.061
ilmunud;8;0.061
kolmandik;8;0.061
õiglane;8;0.061
kena;8;0.061
kampaania;8;0.061
ükskord;8;0.061
erasektor;8;0.061
kaitstud;8;0.061
läti;8;0.061
mai;8;0.061
juuni;8;0.061
teenindaja;8;0.061
heitma;8;0.061
osalus;8;0.061
veits;8;0.061
juhendama;8;0.061
täpsustama;8;0.061
voodi;8;0.061
kerima;8;0.061
päriselu;8;0.061
sisustama;8;0.061
diskord;8;0.061
täielik;8;0.061
tekst;8;0.061
päikeselinn;8;0.061
õigem;8;0.061
vadim;8;0.061
abikaasa;8;0.061
kümme;8;0.061
veider;8;0.061
vend;8;0.061
lahku;8;0.061
presidendivalimine;8;0.061
opositsioon;8;0.061
konsultatsioon;8;0.061
paraku;8;0.061
paranema;8;0.061
unistama;8;0.061
juhatama;8;0.061
surnud;8;0.061
nimekiri;8;0.061
klaas;8;0.061
täht;8;0.061
individuaalselt;8;0.061
pööripäev;8;0.061
kahtlema;8;0.061
eksperthinnang;8;0.061
alustamine;8;0.061
kahtlus;8;0.061
muusika;8;0.061
20000;8;0.061
kulutama;8;0.061
katri;8;0.061
fontes;8;0.061
pai;8;0.061
e-raamat;8;0.061
saabuma;8;0.061
profiil;8;0.061
kõrv;8;0.061
meil;8;0.061
pühendumine;8;0.061
meesterahvas;8;0.061
ajakirjanik;8;0.061
rind;8;0.061
proov;8;0.061
renoveerimine;8;0.061
london;8;0.061
hool;8;0.061
ravi;8;0.061
teadus;8;0.061
armumaagia;8;0.061
harmoniseerima;8;0.061
volinik;8;0.061
allkiri;8;0.061
regulatsioon;8;0.061
tuginema;8;0.061
foto;8;0.061
akt;8;0.061
päevaplaan;8;0.061
finants;8;0.061
rääkimine;8;0.061
inimõigus;8;0.061
madis;8;0.061
põhjendatud;8;0.061
jälgimine;8;0.061
tajuma;8;0.061
joon;8;0.061
ambitsioon;8;0.061
haridussüsteem;8;0.061
veevala;8;0.061
merkuur;8;0.061
kaksik;8;0.061
väärtuslik;8;0.061
lutsar;8;0.061
uskumus;8;0.061
lõdvestuma;8;0.061
saal;8;0.061
erinevus;8;0.061
märkmik;8;0.061
vaip;8;0.061
hiljaaegu;8;0.061
vahetusaasta;8;0.061
kõrs;8;0.061
finantseerimine;8;0.061
jooksvalt;8;0.061
lanno;8;0.061
kauss;8;0.061
seksuaalne;8;0.061
vannituba;8;0.061
adven;8;0.061
süsteemne;8;0.061
tootmine;8;0.061
labürint;8;0.061
koordinaator;7;0.053
traditsioon;7;0.053
spotify;7;0.053
külastama;7;0.053
märgiline;7;0.053
päästma;7;0.053
sissejuhatus;7;0.053
etapp;7;0.053
vaimselt;7;0.053
kohanema;7;0.053
teadvus;7;0.053
kasvataja;7;0.053
juhuslikult;7;0.053
tuju;7;0.053
naisterahvas;7;0.053
lähiaeg;7;0.053
kaugemale;7;0.053
ostetud;7;0.053
institutsioon;7;0.053
austama;7;0.053
tõestama;7;0.053
suurendama;7;0.053
lõpptulemus;7;0.053
kass;7;0.053
säilitama;7;0.053
lagi;7;0.053
pääsema;7;0.053
2020.;7;0.053
kõva;7;0.053
teadvustama;7;0.053
aim;7;0.053
taaskord;7;0.053
ostujõud;7;0.053
sadama;7;0.053
kerkima;7;0.053
langetama;7;0.053
põnevus;7;0.053
elekter;7;0.053
hinnatõus;7;0.053
läbimõeldud;7;0.053
alanud;7;0.053
ühekordne;7;0.053
circa;7;0.053
juhendaja;7;0.053
psühholoogiline;7;0.053
taotlema;7;0.053
lehekülg;7;0.053
minimaalselt;7;0.053
juriidiline;7;0.053
formaat;7;0.053
raadio;7;0.053
kultuuriakadeemia;7;0.053
pall;7;0.053
ennetama;7;0.053
töötamine;7;0.053
sisseelamine;7;0.053
lubatud;7;0.053
200.;7;0.053
pereliige;7;0.053
rünnak;7;0.053
siht;7;0.053
stsenaarium;7;0.053
esindama;7;0.053
vaidlus;7;0.053
nimetus;7;0.053
funktsioon;7;0.053
reaktsioon;7;0.053
elukoht;7;0.053
taimne;7;0.053
põhjalikult;7;0.053
küllap;7;0.053
kenasti;7;0.053
hommikune;7;0.053
kahi;7;0.053
halvem;7;0.053
keskmiselt;7;0.053
pehmelt;7;0.053
vajuma;7;0.053
kiirabi;7;0.053
riskianalüüs;7;0.053
mäletatavasti;7;0.053
järgnev;7;0.053
volikogu;7;0.053
viimsi;7;0.053
fraktsioon;7;0.053
kaalutlus;7;0.053
tõlgendus;7;0.053
ava;7;0.053
solvama;7;0.053
sise;7;0.053
värvima;7;0.053
niinimetatud;7;0.053
ehitamine;7;0.053
õudne;7;0.053
kevadine;7;0.053
telekas;7;0.053
leiduma;7;0.053
pühendama;7;0.053
targem;7;0.053
tool;7;0.053
järv;7;0.053
5000;7;0.053
arusaamine;7;0.053
tagurpidi;7;0.053
initsiatiiv;7;0.053
väljaspoolt;7;0.053
joonistama;7;0.053
õigustama;7;0.053
hilisem;7;0.053
afganistan;7;0.053
vahetult;7;0.053
fookus;7;0.053
kuulmine;7;0.053
ennustamine;7;0.053
vööndiaeg;7;0.053
tähtkuju;7;0.053
sodiaak;7;0.053
jaanuar;7;0.053
kaheksas;7;0.053
tõusumärk;7;0.053
liigutama;7;0.053
mälu;7;0.053
prita;7;0.053
väsimus;7;0.053
kauplema;7;0.053
juust;7;0.053
moodi;7;0.053
personalijuht;7;0.053
süsteemselt;7;0.053
konsultant;7;0.053
tippjuhtkond;7;0.053
igapäevatöö;7;0.053
ingliskeelne;7;0.053
osapool;7;0.053
tamm;7;0.053
kommentaarium;7;0.053
suhtleja;7;0.053
tehniline;7;0.053
valmima;7;0.053
alustus;7;0.053
mõistmine;7;0.053
seostama;7;0.053
kuri;7;0.053
lõpetamine;7;0.053
köhima;7;0.053
jutustama;7;0.053
ego;7;0.053
usk;7;0.053
ühendama;7;0.053
esmalt;7;0.053
kolmetoaline;7;0.053
omamoodi;7;0.053
300;7;0.053
tööaeg;7;0.053
õping;7;0.053
inspiratsioon;7;0.053
lähedasem;7;0.053
kleit;7;0.053
vägev;7;0.053
teostama;7;0.053
käivitama;7;0.053
särama;7;0.053
sügavam;7;0.053
vastane;7;0.053
defineerima;7;0.053
pealkiri;7;0.053
lamp;7;0.053
ülle;7;0.053
seisnema;7;0.053
nakatumine;7;0.053
anonüümne;7;0.053
diagnoos;7;0.053
väljaütlemine;7;0.053
turist;7;0.053
kohvik;7;0.053
tugevasti;7;0.053
rahulolematu;7;0.053
keerukas;7;0.053
ratsionaalne;7;0.053
sekkumine;7;0.053
loogika;7;0.053
remont;7;0.053
armastav;7;0.053
korjama;7;0.053
tarkus;7;0.053
teavitustöö;7;0.053
tudeng;7;0.053
tuum;7;0.053
versus;7;0.053
mõõk;7;0.053
niiöelda;7;0.053
järglane;7;0.053
heli;7;0.053
kätlin;7;0.053
sandra;7;0.053
ajur;7;0.053
slaid;7;0.053
väärkohtlemine;7;0.053
aedik;7;0.053
inge;7;0.053
ivi;7;0.053
strateegiline;7;0.053
läänelik;7;0.053
pinnas;7;0.053
koolipäev;6;0.046
südamelähedane;6;0.046
vaatepunkt;6;0.046
kauaks;6;0.046
professor;6;0.046
kott;6;0.046
põhjendus;6;0.046
niigi;6;0.046
pimedus;6;0.046
kese;6;0.046
intensiivne;6;0.046
korduma;6;0.046
rakk;6;0.046
rase;6;0.046
närvisüsteem;6;0.046
lühem;6;0.046
võimendama;6;0.046
avanema;6;0.046
sari;6;0.046
ebakindel;6;0.046
surnuaed;6;0.046
lahkumine;6;0.046
tellimus;6;0.046
kuld;6;0.046
sahtel;6;0.046
paras;6;0.046
kähku;6;0.046
tütar;6;0.046
veenma;6;0.046
inglismaa;6;0.046
säästma;6;0.046
küünal;6;0.046
kunst;6;0.046
põld;6;0.046
virtuaalne;6;0.046
taastama;6;0.046
väsima;6;0.046
luba;6;0.046
visuaalselt;6;0.046
energeetiliselt;6;0.046
jutuajamine;6;0.046
püsivalt;6;0.046
standard;6;0.046
loogiliselt;6;0.046
kasutamine;6;0.046
lõplik;6;0.046
valmisolek;6;0.046
mugavus;6;0.046
suvepealinn;6;0.046
senimaani;6;0.046
soodne;6;0.046
värskelt;6;0.046
hoone;6;0.046
jõgi;6;0.046
hinnaklass;6;0.046
turvatunne;6;0.046
üks-kaks;6;0.046
nunnu;6;0.046
üürnik;6;0.046
pooleks;6;0.046
tagantjärele;6;0.046
riskima;6;0.046
tsoon;6;0.046
laienema;6;0.046
killu;6;0.046
solidaarsus;6;0.046
elamus;6;0.046
tulenevalt;6;0.046
sihtgrupp;6;0.046
12.;6;0.046
huvijuht;6;0.046
2019;6;0.046
paratamatult;6;0.046
sportlane;6;0.046
läbipõlemine;6;0.046
paratamatus;6;0.046
paratamatu;6;0.046
praktiseerima;6;0.046
näitleja;6;0.046
klappima;6;0.046
ebameeldiv;6;0.046
tulek;6;0.046
hoog;6;0.046
hooliv;6;0.046
miinimum;6;0.046
diskussioon;6;0.046
tõstmine;6;0.046
sammas;6;0.046
täitmine;6;0.046
riiklik;6;0.046
haigekassa;6;0.046
katma;6;0.046
sinnamaani;6;0.046
liberaalne;6;0.046
piiratud;6;0.046
tasakaalustatud;6;0.046
koostamine;6;0.046
komponent;6;0.046
jäätis;6;0.046
põhjalik;6;0.046
üht-teist;6;0.046
rahakott;6;0.046
tervislikult;6;0.046
kapsas;6;0.046
mailis;6;0.046
sulgema;6;0.046
selgesti;6;0.046
direktor;6;0.046
cov;6;0.046
eelis;6;0.046
koondama;6;0.046
pingeline;6;0.046
urve;6;0.046
palo;6;0.046
tõlgendama;6;0.046
seitse-kaheksa;6;0.046
ni;6;0.046
põnevam;6;0.046
kasiino;6;0.046
kärpima;6;0.046
töötu;6;0.046
teater;6;0.046
vaheldus;6;0.046
üleüldiselt;6;0.046
kirg;6;0.046
kaubamärk;6;0.046
puudutav;6;0.046
eristuma;6;0.046
liider;6;0.046
raudselt;6;0.046
ühtne;6;0.046
park;6;0.046
personaalne;6;0.046
koridor;6;0.046
samastuma;6;0.046
riba;6;0.046
kohe-kohe;6;0.046
automaatselt;6;0.046
viisa;6;0.046
karis;6;0.046
matemaatika;6;0.046
välistama;6;0.046
alluma;6;0.046
toimimine;6;0.046
reiting;6;0.046
usa;6;0.046
välisminister;6;0.046
kutsunud;6;0.046
vaatlema;6;0.046
asukoht;6;0.046
maokandja;6;0.046
maamärk;6;0.046
absoluutne;6;0.046
psühholoogia;6;0.046
alateadlikult;6;0.046
karp;6;0.046
tava;6;0.046
vastukaja;6;0.046
kergemini;6;0.046
teatama;6;0.046
tegus;6;0.046
korrektne;6;0.046
keerutama;6;0.046
juhtimiskultuur;6;0.046
mentee;6;0.046
väljapool;6;0.046
vägisi;6;0.046
tormama;6;0.046
võtmesõna;6;0.046
sedasi;6;0.046
klubi;6;0.046
usaldus;6;0.046
mõõdik;6;0.046
paralleelselt;6;0.046
eestikeelne;6;0.046
veeb;6;0.046
tihedalt;6;0.046
koolitusprogramm;6;0.046
prognoosima;6;0.046
pealehakkamine;6;0.046
tabama;6;0.046
avatus;6;0.046
elutee;6;0.046
garanteerima;6;0.046
tutvusringkond;6;0.046
järjepidev;6;0.046
põnevil;6;0.046
teadja;6;0.046
romantika;6;0.046
kahetsema;6;0.046
turuülevaade;6;0.046
magamistuba;6;0.046
romantiline;6;0.046
hommikusöök;6;0.046
google;6;0.046
võistlema;6;0.046
harva;6;0.046
keemia;6;0.046
voolama;6;0.046
hävitama;6;0.046
vang;6;0.046
tähelepanek;6;0.046
vari;6;0.046
juhtinud;6;0.046
kriitika;6;0.046
veelkord;6;0.046
peremees;6;0.046
varjutamine;6;0.046
kihvt;6;0.046
konventsioon;6;0.046
keetma;6;0.046
lahendamine;6;0.046
autoriteet;6;0.046
margit;6;0.046
lauamäng;6;0.046
postitama;6;0.046
hoov;6;0.046
raud;6;0.046
eramu;6;0.046
püsiv;6;0.046
restoran;6;0.046
podkast;6;0.046
peasekretär;6;0.046
koalitsioonipartner;6;0.046
kriitiline;6;0.046
loominguline;6;0.046
22;6;0.046
amor;6;0.046
muinasjutt;6;0.046
peen;6;0.046
väide;6;0.046
trepp;6;0.046
tervendaja;6;0.046
pikali;6;0.046
ilusasti;6;0.046
koolkond;6;0.046
rännak;6;0.046
hoitud;6;0.046
murekoht;6;0.046
kasvamine;6;0.046
tulevane;6;0.046
närvi;6;0.046
tähendus;6;0.046
kaotus;6;0.046
solvuma;6;0.046
tantsija;6;0.046
lääs;6;0.046
gaas;6;0.046
varjama;6;0.046
põgenema;6;0.046
eluülesanne;6;0.046
ülemus;6;0.046
jõukus;6;0.046
luumurd;6;0.046
libedus;6;0.046
kabinet;6;0.046
kontroll;6;0.046
eeskujulik;6;0.046
hinne;6;0.046
kallistama;6;0.046
vastuvõtmine;6;0.046
nõutav;6;0.046
vürts;6;0.046
mineraal;6;0.046
19;6;0.046
ulguma;6;0.046
sotsialiseerima;6;0.046
justiitsminister;6;0.046
haavatav;6;0.046
tiitel;6;0.046
laenama;6;0.046
kompromiss;6;0.046
häbi;6;0.046
kodulavastus;6;0.046
puhtam;6;0.046
hõimurahvas;6;0.046
a-vitamiin;6;0.046
juukseanalüüs;6;0.046
võlg;6;0.046
kärbe;6;0.046
instrument;6;0.046
versioon;5;0.038
kristina;5;0.038
teisene;5;0.038
räigelt;5;0.038
närv;5;0.038
anuma;5;0.038
anett;5;0.038
lemmik;5;0.038
mitmekülgne;5;0.038
mirjam;5;0.038
vinge;5;0.038
spetsiifiline;5;0.038
arbuus;5;0.038
eelnevalt;5;0.038
murelik;5;0.038
paarkümmend;5;0.038
terav;5;0.038
teadlane;5;0.038
eeter;5;0.038
mentaalne;5;0.038
vastuolu;5;0.038
eluiga;5;0.038
pime;5;0.038
tapma;5;0.038
teadlikumalt;5;0.038
tegelane;5;0.038
olend;5;0.038
libisema;5;0.038
tõene;5;0.038
säilima;5;0.038
pahane;5;0.038
kitsam;5;0.038
eludevaheline;5;0.038
nõustama;5;0.038
lapselaps;5;0.038
500;5;0.038
konsensus;5;0.038
sünnitama;5;0.038
häälestamine;5;0.038
odav;5;0.038
reisimine;5;0.038
