ngram;count;freq_per_60_min
vaktsineerima no käitumisteadlane;1;0.0298
no käitumisteadlane ütlema;1;0.0298
aeg tulema võtma;1;0.0298
aeg et kuulama;1;0.0298
kuulama tema hirm;1;0.0298
hirm rahulikult vastama;1;0.0298
neljapäev kindlasti valitsus;1;0.0298
kindlasti valitsus arutama;1;0.0298
aeg inimene rääkima;1;0.0298
kord siis kool;1;0.0298
näide kiirabi kartatakse;1;0.0298
kiirabi kartatakse lahti;1;0.0298
kartatakse lahti inimene;1;0.0298
otsus panema oht;1;0.0298
suhtumine olema võtma;1;0.0298
võtma ka politsei;1;0.0298
protsent olema tänaseks;1;0.0298
tänaseks vaktsineerima tegutsema;1;0.0298
jõudma vähemalt 90;1;0.0298
90 protsent oktoober;1;0.0298
protsent oktoober lõpp;1;0.0298
andma kooliõde õigus;1;0.0298
kooliõde õigus vaktsineerima;1;0.0298
vaktsineerima ka täiskasvanu;1;0.0298
juriidiliselt selline lahendus;1;0.0298
lahendus mis justiitsministeerium;1;0.0298
analüüs ja lõpuks;1;0.0298
lõpuks välja pakkuma;1;0.0298
asutus aga sealhulgas;1;0.0298
sealhulgas ka kool;1;0.0298
maandama siis viirus;1;0.0298
viirus levik risk;1;0.0298
risk et esimene;1;0.0298
terviseamet ladu olev;1;0.0298
ladu olev test;1;0.0298
keelduma vaktsineerima testima;1;0.0298
testima iga hommik;1;0.0298
hommik see ütlema;1;0.0298
ütlema et minimaalselt;1;0.0298
minimaalselt üks kord;1;0.0298
nädal pidama vaktsineerimata;1;0.0298
õpetaja ise testima;1;0.0298
kool riskianalüüs ütlema;1;0.0298
tihedamini kas kool;1;0.0298
direktor olema õigus;1;0.0298
õigus vabastama amet;1;0.0298
vabastama amet õpetaja;1;0.0298
õpetaja kes vaktsineerima;1;0.0298
oht siis kaastöötaja;1;0.0298
kaastöötaja ja õpilane;1;0.0298
riskianalüüs see ütlema;1;0.0298
meede kuidas viirus;1;0.0298
viirus levik takistama;1;0.0298
määrus nüüd vastavalt;1;0.0298
vastavalt riskianalüüs tohtima;1;0.0298
hästi sina keerama;1;0.0298
keerama kool algus;1;0.0298
kaks suurepärane segadus;1;0.0298
teema haritud inimene;1;0.0298
haritud inimene üldsegi;1;0.0298
inimene üldsegi ootama;1;0.0298
saatma sina laiali;1;0.0298
järeldama et cov;1;0.0298
tõend tulema küsima;1;0.0298
küsima kõik lapsevanem;1;0.0298
lapsevanem kes aktus;1;0.0298
aktus tulema selguma;1;0.0298
teatavasti mõni kool;1;0.0298
kool olema segadus;1;0.0298
segadus päris mastaapne;1;0.0298
esiteks mina haridus;1;0.0298
juhis olema kiri;1;0.0298
kiri et üldjuht;1;0.0298
üldjuht kubu kolmas;1;0.0298
kubu kolmas isik;1;0.0298
isik ei tohtima;1;0.0298
lubama kui kolmas;1;0.0298
kolmas isik lapsevanem;1;0.0298
cov tõend esitamine;1;0.0298
ütlema et lapsevanem;1;0.0298
lapsevanem eriti esimene;1;0.0298
eriti esimene september;1;0.0298
esimene september aktus;1;0.0298
tohtima cov tõend;1;0.0298
cov tõend küsima;1;0.0298
probleem ka lapsevanem;1;0.0298
lapsevanem hea meel;1;0.0298
hea meel näitama;1;0.0298
kriis nagu kontekst;1;0.0298
kontekst mina rääkima;1;0.0298
kaasnema alati kohustus;1;0.0298
kaasnema kohustus tagama;1;0.0298
tagama teine ohutus;1;0.0298
juhis olema hea;1;0.0298
hea aga kool;1;0.0298
kool olema rumal;1;0.0298
kool suur huvi;1;0.0298
kool ei jõudma;1;0.0298
kool haigus jõudma;1;0.0298
jõudma aga august;1;0.0298
august lõpp 30.;1;0.0298
lõpp 30. august;1;0.0298
30. august kiri;1;0.0298
august kiri õiguskantsler;1;0.0298
kiri õiguskantsler ütlema;1;0.0298
isik ja lapsevanem;1;0.0298
lapsevanem ei tohtima;1;0.0298
kool väga suur;1;0.0298
kutsuma lapsevanem koosolek;1;0.0298
kandma oma tõend;1;0.0298
nägema ei soovima;1;0.0298
kool olema õigus;1;0.0298
õigus nõudma näide;1;0.0298
kohapeal testimine paluma;1;0.0298
õiguskantsler seisukoht teadma;1;0.0298
täna see vastus;1;0.0298
riigikantselei koordinatsioon cov;1;0.0298
cov koordinatsioon koguma;1;0.0298
koguma see vaidlema;1;0.0298
se läbi jurist;1;0.0298
uuendama oma juhist;1;0.0298
jõudma aga eesmärk;1;0.0298
riskima et haigus;1;0.0298
haigus jõudma kool;1;0.0298
nõu see asi;1;0.0298
puhkema siis mäletatavasti;1;0.0298
omandama võima kasutama;1;0.0298
kasutama ka edaspidine;1;0.0298
kontaktõpe truudus vanduma;1;0.0298
vanduma justkui unustama;1;0.0298
elektrooniline õpe võimalus;1;0.0298
eelis õpetaja leht;1;0.0298
leht olema ilmunud;1;0.0298
autor olema peter;1;0.0298
peter rokk peeter;1;0.0298
rokk peeter lasteaed;1;0.0298
lasteaed ja põhikool;1;0.0298
kirjutama väga tore;1;0.0298
jätkama neli pluss;1;0.0298
pluss üks süsteem;1;0.0298
süsteem et neli;1;0.0298
neli päev kontaktõpe;1;0.0298
päev kontaktõpe üksima;1;0.0298
kontaktõpe üksima kodu;1;0.0298
tunduma see mõte;1;0.0298
mõte väga mõistlik;1;0.0298
hulk see õpilane;1;0.0298
keskkond kogemus vilumus;1;0.0298
tohtima see rask;1;0.0298
esiteks viirus ennetusmeede;1;0.0298
distants ja nädal;1;0.0298
aeg mingi asi;1;0.0298
asi klass kontakt;1;0.0298
hübriidõpp see mõte;1;0.0298
mõte et enamus;1;0.0298
laps olema klass;1;0.0298
kaamera mis filmima;1;0.0298
klassitund ja osa;1;0.0298
võtma tunnine osa;1;0.0298
teadusuuring mis ütlema;1;0.0298
ebaefektiivsem õppimine viis;1;0.0298
õppimine viis üldse;1;0.0298
laps kes ütlema;1;0.0298
õppima distantsõpe ajal;1;0.0298
distantsõpe ajal oluliselt;1;0.0298
ajal oluliselt paremini;1;0.0298
hästi see õigus;1;0.0298
õigus olema kool;1;0.0298
rakendama see laps;1;0.0298
sobima hästi iseseisev;1;0.0298
hästi iseseisev õpe;1;0.0298
õpe või distantsõpe;1;0.0298
ühesõnaga kool tohtima;1;0.0298
kool tohtima saatma;1;0.0298
saatma see õpilane;1;0.0298
õpilane kes kodu;1;0.0298
kodu rohkem meeldima;1;0.0298
kaks päev nädal;1;0.0298
päev nädal kodu;1;0.0298
absoluutselt ja näide;1;0.0298
näide põlva gümnaasium;1;0.0298
tahtma uus süsteem;1;0.0298
uus süsteem iseseisvalt;1;0.0298
iseseisvalt rohkem õppima;1;0.0298
õppima 20 protsent;1;0.0298
protsent õpilane nõustuma;1;0.0298
kaks nädal kontakt;1;0.0298
nädal iseseisev õpe;1;0.0298
õpe ja tulemus;1;0.0298
protsent õpilane õpitulemus;1;0.0298
õpitulemus olema parem;1;0.0298
kontakt väga hea;1;0.0298
hea see rõõmustama;1;0.0298
rõõmustama mina rääkima;1;0.0298
sõna see masin;1;0.0298
selgitus ka andma;1;0.0298
teatavasti siis leinariietus;1;0.0298
leinariietus mõningas kogunemine;1;0.0298
kogunemine ja inimene;1;0.0298
inimene lahtilaskmine tööleping;1;0.0298
lahtilaskmine tööleping uuendamine;1;0.0298
uuendamine mis arusaadavasti;1;0.0298
arusaadavasti olema paratamatu;1;0.0298
paratamatu kui tahtma;1;0.0298
minister ise kehtestama;1;0.0298
kandma see töötaja;1;0.0298
soovima ministeerium juurutama;1;0.0298
juurutama mina kindlasti;1;0.0298
kindlasti ei arvama;1;0.0298
inimene kes lahkuma;1;0.0298
sobima et lihtsalt;1;0.0298
struktuurimuudatus ja osa;1;0.0298
osa ametikoht kaduma;1;0.0298
uus kantsler ütlema;1;0.0298
ütlema et läbipaistev;1;0.0298
oluline olema paindlikkus;1;0.0298
probleem aga inimene;1;0.0298
tegelema oma tavapärane;1;0.0298
vaja praegu akuutne;1;0.0298
akuutne probleem lahendama;1;0.0298
paindlikkus et inimene;1;0.0298
inimene saama andma;1;0.0298
andma kiiresti uus;1;0.0298
kiiresti uus ülesanne;1;0.0298
pakkuma sobiv lahendus;1;0.0298
uks olema tänaseks;1;0.0298
tänaseks ära paugutama;1;0.0298
paugutamine ausalt ütlema;1;0.0298
kuulma uks paugutamine;1;0.0298
maja nüüd läbivalt;1;0.0298
läbivalt selline hea;1;0.0298
nali mina arvama;1;0.0298
jääma sina seoses;1;0.0298
seoses meel pikk;1;0.0298
meel pikk aeg;1;0.0298
pikk aeg rääkima;1;0.0298
aeg rääkima paar;1;0.0298
sõna ka õpetaja;1;0.0298
palgatõus olema seadma;1;0.0298
seadma eesmärk tõstma;1;0.0298
eesmärk tõstma õpetaja;1;0.0298
palk siis 120;1;0.0298
120 protsent keskmine;1;0.0298
protsent keskmine palk;1;0.0298
ilus helesinine eesmärk;1;0.0298
eesmärk kuskil tulevik;1;0.0298
tulevik kui kaugel;1;0.0298
kaugel sina sinnamaani;1;0.0298
õpetaja palk toimuma;1;0.0298
toimuma väga suur;1;0.0298
õpetus kõik järgnev;1;0.0298
ühiskond kokku leppima;1;0.0298
leppima kuskil viis;1;0.0298
120 protsent riik;1;0.0298
liikuma näiteks aasta;1;0.0298
näiteks aasta 2020;1;0.0298
112 protsent õpetaja;1;0.0298
protsent õpetaja keskmine;1;0.0298
keskmine palk riik;1;0.0298
palk riik keskmine;1;0.0298
valitsus otsustama õpetaja;1;0.0298
otsustama õpetaja palk;1;0.0298
palk mitte tõstma;1;0.0298
aeg keskmine palk;1;0.0298
keskmine palk liikuma;1;0.0298
liikuma väga kiiresti;1;0.0298
keskmine alla riik;1;0.0298
strateegia kokku leppima;1;0.0298
leppima kolmeprotsendiline palgatõus;1;0.0298
jätkuvalt alla riik;1;0.0298
riik keskmine võrdne;1;0.0298
võrdne või natukene;1;0.0298
üheksa protsent palk;1;0.0298
pea 40 miljon;1;0.0298
40 miljon euro;1;0.0298
no järgmine nädal;1;0.0298
nädal mina alustama;1;0.0298
alustama riigieelarve arutelu;1;0.0298
arutelu ja kindlasti;1;0.0298
kindlasti olema õpetaja;1;0.0298
palk üks oluline;1;0.0298
õiglane tõstma õpetaja;1;0.0298
112. protsent riik;1;0.0298
maksma 64 miljon;1;0.0298
64 miljon lisa;1;0.0298
lisa praegu tehtud;1;0.0298
veidikene üle riik;1;0.0298
riik kes ühesõnaga;1;0.0298
täna mingi lubadus;1;0.0298
vähendamine et lauri;1;0.0298
leesi olema aasta;1;0.0298
kõnelema et õpetaja;1;0.0298
õpetaja suutma tegelikult;1;0.0298
suutma tegelikult päev;1;0.0298
tegelikult päev andma;1;0.0298
päev andma maksimaalselt;1;0.0298
andma maksimaalselt neli;1;0.0298
maksimaalselt neli tund;1;0.0298
neli tund kvaliteetselt;1;0.0298
kvaliteetselt ja neli;1;0.0298
kvaliteetne kui esimene;1;0.0298
esimene kolm teatavasti;1;0.0298
kolm teatavasti normkoormus;1;0.0298
222324 tund nädal;1;0.0298
tund nädal 21.;1;0.0298
lugu olema neli;1;0.0298
neli tund päev;1;0.0298
tund päev õpe;1;0.0298
päev õpe erinev;1;0.0298
õpe erinev töörühm;1;0.0298
töörühm nii riigikogu;1;0.0298
kutsuma kõik tõstatama;1;0.0298
tõstatama see õpetaja;1;0.0298
õpetaja tunnikoormus temaatika;1;0.0298
temaatika mina paluma;1;0.0298
paluma arvutama ministeerium;1;0.0298
näiteks alandaksime õpetaja;1;0.0298
alandaksime õpetaja tunnikoormus;1;0.0298
õpetaja tunnikoormus 20;1;0.0298
tunnikoormus 20 esime;1;0.0298
esime 20 21;1;0.0298
20 21 tund;1;0.0298
21 tund 15;1;0.0298
maksma 120 miljon;1;0.0298
vaja 4800 uus;1;0.0298
4800 uus õpetaja;1;0.0298
alustama alustav õpetaja;1;0.0298
õpetaja et alustav;1;0.0298
õpetaja olema madalam;1;0.0298
nägema et noor;1;0.0298
tahtma tulema õpetaja;1;0.0298
õppima see eriala;1;0.0298
eriala olema muutuma;1;0.0298
õpetaja või alustama;1;0.0298
alustama õpetaja põlema;1;0.0298
õpetaja põlema kool;1;0.0298
kool väga kiiresti;1;0.0298
tund ette valmistama;1;0.0298
alustav õpetaja tunnikoormus;1;0.0298
õpetaja tunnikoormus esimene;1;0.0298
tunnikoormus esimene samm;1;0.0298
esimene samm vähendama;1;0.0298
vähendama mina arvama;1;0.0298
hiljuti õpetaja järelkasv;1;0.0298
õpetaja järelkasv temaatika;1;0.0298
toetama see mõte;1;0.0298
aasta hästi liina;1;0.0298
hästi liina käsna;1;0.0298
liina käsna viimane;1;0.0298
käsna viimane küsimus;1;0.0298
kandideerima kohalik valimine;1;0.0298
valimine mina kiitma;1;0.0298
kiitma see otsus;1;0.0298
lihtsalt niisama hääl;1;0.0298
püüdma ja valija;1;0.0298
petma mina arvama;1;0.0298
valima siiski bränd;1;0.0298
bränd ja maailmavaade;1;0.0298
hommik õhtu päev;1;0.0298
päev väga täis;1;0.0298
haridusvaldkond olema jätkuvalt;1;0.0298
tegelema praegu kampaania;1;0.0298
erakonnakaaslane sina kandideerima;1;0.0298
kandideerima ja kaja;1;0.0298
kaja kallas kandideerima;1;0.0298
vestlus riina kersna;1;0.0298
riina kersna suur;1;0.0298
saade saama viibima;1;0.0298
viibima järele vaatama;1;0.0298
terve järgmine saade;1;0.0298
tubli tere hea;1;0.0298
suurepärane vestlema võimalus;1;0.0298
võimalus vestlema urve;1;0.0298
vestlema urve palo;1;0.0298
urve palo endine;1;0.0298
palo endine tipp;1;0.0298
endine tipp poliitik;1;0.0298
tipp poliitik tänane;1;0.0298
poliitik tänane tippjuht;1;0.0298
hea traditsioon mõtlema;1;0.0298
traditsioon mõtlema randjärv;1;0.0298
randjärv ja siim;1;0.0298
liikumine olema viimsi;1;0.0298
viimsi tähelepanu äratama;1;0.0298
äratama aga viimane;1;0.0298
viimane uudis kõnelema;1;0.0298
kõnelema et kaks;1;0.0298
sots olema hüppama;1;0.0298
hüppama üle keskerakond;1;0.0298
samamoodi asuma toetama;1;0.0298
asuma toetama keskerakond;1;0.0298
toetama keskerakond tlete;1;0.0298
keskerakond tlete parteitu;1;0.0298
teadma pärast poliitika;1;0.0298
tõlgendama täiesti ühemõtteliselt;1;0.0298
kindlasti astuma keskerakond;1;0.0298
keskerakond millal astuma;1;0.0298
astuma et tore;1;0.0298
ausalt ära rääkima;1;0.0298
astuma sotsiaaldemokraatlik erakond;1;0.0298
erakond välja varsti;1;0.0298
varsti kaks aasta;1;0.0298
plaan üks erakond;1;0.0298
volikogu liige raimo;1;0.0298
liige raimo tann;1;0.0298
tann kes sotsiaaldemokraat;1;0.0298
keskerakond see annika;1;0.0298
fraktsioon see mõte;1;0.0298
abi vallavanem sotsiaaldemokraatlik;1;0.0298
vallavanem sotsiaaldemokraatlik erakond;1;0.0298
volikogu olema seotud;1;0.0298
seoses keskerakond fraktsioon;1;0.0298
lihtsalt sotsiaaldemokraatlik erakond;1;0.0298
fraktsioon lakkama lõppema;1;0.0298
võimalik sinna kuuluma;1;0.0298
kuuluma ise erakamatu;1;0.0298
keskerakond jooksmine sotsiaaldemokraat;1;0.0298
sotsiaaldemokraat ja kohalik;1;0.0298
kohalik juht ütlema;1;0.0298
ütlema tema lugema;1;0.0298
lugema see ajaleht;1;0.0298
raimo tanni tundma;1;0.0298
pikalt koos töötama;1;0.0298
mõistma see ütlema;1;0.0298
motivatsioon ja kaalutlus;1;0.0298
kaalutlus ja motivatsioon;1;0.0298
motivatsioon ja annika;1;0.0298
pistmine tema täpselt;1;0.0298
aus enne toetama;1;0.0298
toetama ju sotsiaaldemokraat;1;0.0298
sotsiaaldemokraat seal kohapeal;1;0.0298
silmanähtavalt enam mõte;1;0.0298
mõte olema selge;1;0.0298
selge et reformierakond;1;0.0298
reformierakond olema kaotaja;1;0.0298
võitma valimine jüri;1;0.0298
valimine jüri ratas;1;0.0298
jüri ratas peaministripartei;1;0.0298
ratas peaministripartei toompea;1;0.0298
toetama olema tunduvalt;1;0.0298
teatav viis seotud;1;0.0298
motivatsioon mina arvama;1;0.0298
inimene puhul astuma;1;0.0298
kord kui ütlema;1;0.0298
ütlema mina toetamine;1;0.0298
keskerakond olema kontekst;1;0.0298
rebitud täpselt samamoodi;1;0.0298
samamoodi mina toetama;1;0.0298
viimsi enamus koalitsioon;1;0.0298
toetama see koalitsioon;1;0.0298
liige kes varasemalt;1;0.0298
varasemalt olema sotsiaaldemokraatlik;1;0.0298
sotsiaaldemokraatlik erakond liige;1;0.0298
liige mõlema asuma;1;0.0298
isiklikult see volikogu;1;0.0298
liige ja koalitsioon;1;0.0298
koalitsioon liige toetama;1;0.0298
inimene saama jätkama;1;0.0298
samm siis sotsiaaldemokraat;1;0.0298
volikogu liige võtma;1;0.0298
liige võtma koalitsioon;1;0.0298
võtma koalitsioon keskerakond;1;0.0298
toetus ei no;1;0.0298
vaatama teine külg;1;0.0298
külg mina näide;1;0.0298
näide olema jüri;1;0.0298
urve palo suurepärane;1;0.0298
palo suurepärane poliitik;1;0.0298
poliitik ilma asjata;1;0.0298
asjata minema poliitika;1;0.0298
poliitika minema kindlasti;1;0.0298
poliitika tagasi tooma;1;0.0298
repinsk minister panema;1;0.0298
meelitav aga jüri;1;0.0298
ütlema väga hea;1;0.0298
rääkima omavahel eraviisiline;1;0.0298
õige ja hea;1;0.0298
hea avalikkus üldse;1;0.0298
avalikkus üldse arutama;1;0.0298
kinnitama et sotsiaaldemokraat;1;0.0298
sotsiaaldemokraat lahkumine viimsi;1;0.0298
lahkumine viimsi vald;1;0.0298
seotud aga jätma;1;0.0298
jätma see viimsi;1;0.0298
vald sinna paik;1;0.0298
arutama sina võimalik;1;0.0298
võimalik tagasitulek poliitika;1;0.0298
jüri ratas kohtuma;1;0.0298
rääkima kohtunu viimane;1;0.0298
kohtunu viimane aeg;1;0.0298
arutama tagasitulek poliitika;1;0.0298
pakkuma sina näide;1;0.0298
näide et urve;1;0.0298
näide riigikogu valimine;1;0.0298
pea selline mõte;1;0.0298
pea mõte urve;1;0.0298
mõte urve palo;1;0.0298
palo võima juhtuma;1;0.0298
juhtuma mõni riigiettevõte;1;0.0298
riigiettevõte aga loomulikult;1;0.0298
astuma see keskerakond;1;0.0298
keskerakond kumb mõte;1;0.0298
arutama kord teema;1;0.0298
palo võima juhtima;1;0.0298
juhtima mõni riigiettevõte;1;0.0298
arutama jüri ratas;1;0.0298
jüri ratas teema;1;0.0298
tingimus siis keskerakond;1;0.0298
keskerakond tahtma astuma;1;0.0298
erasektor mina igatsema;1;0.0298
töötama enne poliitika;1;0.0298
poliitika ehk 15;1;0.0298
15 aasta erasektor;1;0.0298
12 siis poliitika;1;0.0298
pikk kaalutlus siseeitlus;1;0.0298
kaalutlus siseeitlus tulemus;1;0.0298
aasta olema kahju;1;0.0298
otsus oma sisetunne;1;0.0298
elu alates mees;1;0.0298
võtmine kuni suur;1;0.0298
suur töövalik ni;1;0.0298
töövalik ni võtmine;1;0.0298
arvama mees võtma;1;0.0298
mees võtma naine;1;0.0298
võtma ikka mees;1;0.0298
mees aga las;1;0.0298
las mees jääma;1;0.0298
jääma see arusaam;1;0.0298
arusaam hästi sugune;1;0.0298
rääkima täna eesti;1;0.0298
ütlema täna kaks;1;0.0298
täna kaks aasta;1;0.0298
tipp-poliitika kaks aasta;1;0.0298
lõpp eelmine aasta;1;0.0298
aasta märts lõpetama;1;0.0298
lõpetama ja teadma;1;0.0298
julgus kaks aasta;1;0.0298
suutma ette nägema;1;0.0298
poliitika mina tahtma;1;0.0298
pakkumine vastu võttisite;1;0.0298
rääkima iga kord;1;0.0298
kord kui jutt;1;0.0298
teenima inimene kannatus;1;0.0298
eriti kui kriis;1;0.0298
pakk suurenema ärane;1;0.0298
suurenema ärane tunduma;1;0.0298
vaatama erasektor tulek;1;0.0298
ettevõte täpselt juht;1;0.0298
juht enne tulek;1;0.0298
motiveerima inimene eestvedamine;1;0.0298
täna juhtima kasiinokett;1;0.0298
juhtima kasiinokett feniks;1;0.0298
aasta see kett;1;0.0298
arvama vaatama asi;1;0.0298
ühinemine läbiviimine rebrändimine;1;0.0298
läbiviimine rebrändimine inimene;1;0.0298
rebrändimine inimene motivatsioonisüsteem;1;0.0298
inimene motivatsioonisüsteem arendamine;1;0.0298
motivatsioonisüsteem arendamine väljatöötamine;1;0.0298
ütlema eesti keel;1;0.0298
eesti keel inglise;1;0.0298
inglise nagu rannik;1;0.0298
tõukama tagant kodu;1;0.0298
kodu istunud 230;1;0.0298
istunud 230 töötaja;1;0.0298
istuma samamoodi kodu;1;0.0298
samamoodi kodu töötukassa;1;0.0298
kodu töötukassa meede;1;0.0298
ettevõte olema täna;1;0.0298
erimeede see eriolukord;1;0.0298
küsima et okei;1;0.0298
kaua see raha;1;0.0298
raha jätkuma lõpuks;1;0.0298
lõpuks olema töötukassa;1;0.0298
tühi aga suur;1;0.0298
arvama vastupidi esiteks;1;0.0298
esiteks ja teiseks;1;0.0298
suur kontsern selg;1;0.0298
selg taga lõputult;1;0.0298
kontsern olema selg;1;0.0298
lubama et tegu;1;0.0298
tegu olema rahvusvaheline;1;0.0298
rahvusvaheline ettevõte austria;1;0.0298
ettevõte austria suge;1;0.0298
austria suge 60;1;0.0298
suge 60 protsent;1;0.0298
protsent olema vaatama;1;0.0298
ettevõte olema erinev;1;0.0298
erinev nagu ütlema;1;0.0298
ütlema siis turg;1;0.0298
turg tulek strateegia;1;0.0298
turg hõivama investeerima;1;0.0298
investeerima mina nägema;1;0.0298
nägema selline ettevõte;1;0.0298
võtma siia koht;1;0.0298
koht pealt eesti;1;0.0298
eesti juht varem;1;0.0298
võrk nüüd optimeerima;1;0.0298
suund et kasum;1;0.0298
teenima mina isiklikult;1;0.0298
isiklikult tahtma juhtima;1;0.0298
tahtma juhtima ettevõte;1;0.0298
ettevõte mis teenima;1;0.0298
olümpiaklient olema käsi;1;0.0298
julgema see ütlema;1;0.0298
töötama välja inimene;1;0.0298
inimene motivatsioonisüsteem esmakordselt;1;0.0298
esmakordselt see organisatsioon;1;0.0298
kvartalikaupa siis märts;1;0.0298
koondama pidama täna;1;0.0298
inimene olema administratsioon;1;0.0298
viima nüüd elu;1;0.0298
elu siis üldiselt;1;0.0298
põhjus et esiteks;1;0.0298
esiteks olema aitama;1;0.0298
vältima töötukassa meede;1;0.0298
kiiresti ja professionaalselt;1;0.0298
professionaalselt see aitama;1;0.0298
sektor mina sealhulgas;1;0.0298
niiviisi et palk;1;0.0298
kaotama 30 protsent;1;0.0298
igapäevaselt mina toimetama;1;0.0298
alandama kes töö;1;0.0298
hiina saalitöötaja palk;1;0.0298
miinimumpalk väga kõrgemale;1;0.0298
kõrgemale ei ulatama;1;0.0298
kaks kord kõrgem;1;0.0298
piim märts näide;1;0.0298
panema ju kinni;1;0.0298
kinni 16 märts;1;0.0298
kärpima üldse inimene;1;0.0298
inimene saama täispalk;1;0.0298
kuu istuma kodu;1;0.0298
kodu siis aprill;1;0.0298
aprill mina samamoodi;1;0.0298
riik maksma palgatoetus;1;0.0298
maksma palgatoetus kärpima;1;0.0298
palgatoetus kärpima inimene;1;0.0298
kärpima inimene palk;1;0.0298
inimene palk maksimum;1;0.0298
palk maksimum 30;1;0.0298
maksimum 30 protsent;1;0.0298
osa inimene istuma;1;0.0298
inimene istuma kodu;1;0.0298
protsent oma palk;1;0.0298
mai kuna kahjuks;1;0.0298
kahjuks töötukassa meede;1;0.0298
niiviisi et suurem;1;0.0298
suurem osa inimene;1;0.0298
osa inimene mai;1;0.0298
miinimumpalk al sügis;1;0.0298
sügis mõningas pessimistlik;1;0.0298
niiviisi et inimene;1;0.0298
inimene kes pooldama;1;0.0298
pooldama mis stsenaarium;1;0.0298
optimistlik stsenaarium pooldaja;1;0.0298
lõppema mina 18;1;0.0298
18 märts mai;1;0.0298
märts mai vabandust;1;0.0298
mai vabandust 18;1;0.0298
vabandust 18 mai;1;0.0298
töö organisatsioon ettevõte;1;0.0298
ettevõte mina teadma;1;0.0298
teadma et meelelahutus;1;0.0298
kuuluma koos kino;1;0.0298
teater mina lootma;1;0.0298
lootma et jälgima;1;0.0298
juuni algus avama;1;0.0298
algus avama inimene;1;0.0298
inimene olema kaotama;1;0.0298
kaotama oma sissetulek;1;0.0298
raha sina lai;1;0.0298
lööma et teadma;1;0.0298
hansson üks meel;1;0.0298
unustama päris kiiresti;1;0.0298
kasiino pakkuma vaheldus;1;0.0298
pakkuma vaheldus rutiin;1;0.0298
kuutada kui töökoht;1;0.0298
elu taastuma järk-järgult;1;0.0298
uuesti sissetulek näide;1;0.0298
sissetulek näide teenindus;1;0.0298
inimene koondatud täna;1;0.0298
täna mina teadma;1;0.0298
inimene ka puudu;1;0.0298
näiteks üks põhjus;1;0.0298
kasiino ei ava;1;0.0298
ava esimene juuni;1;0.0298
optimeerima oma kett;1;0.0298
kett ja leidma;1;0.0298
kasiino töötama tegelikult;1;0.0298
tegelikult ja mitukümmend;1;0.0298
kett peale inimene;1;0.0298
tega olema niiviisi;1;0.0298
niiviisi et teenindaja;1;0.0298
teenindaja olema puudu;1;0.0298
puudu inimene leidma;1;0.0298
leidma kui elu;1;0.0298
normaliseeruma oma töökoht;1;0.0298
töökoht mujal urve;1;0.0298
suurepärane minister kogemus;1;0.0298
minister kogemus alustama;1;0.0298
majandusminister ja ettevõtlusminister;1;0.0298
poliitika jälgima kujunema;1;0.0298
kujunema oma seisukoht;1;0.0298
taevas olema hea;1;0.0298
hea võtma paluma;1;0.0298
paluma sina seisukoht;1;0.0298
otsus mis valitsus;1;0.0298
no selline elukord;1;0.0298
elukord olema varem;1;0.0298
valitsus saama suhteliselt;1;0.0298
palgameede tulema kiiresti;1;0.0298
töötatud noh meede;1;0.0298
suur vastandumine tallink;1;0.0298
tallink ja bolt;1;0.0298
kütma avalikult kirg;1;0.0298
seoses tekkima jälle;1;0.0298
tekkima jälle uus;1;0.0298
jälle uus küsimus;1;0.0298
tegelikult oluline turujõud;1;0.0298
oluline turujõud ettevõte;1;0.0298
majandusminister olema ettevõte;1;0.0298
ettevõte toetama no;1;0.0298
mõju kogu majandus;1;0.0298
majandus siin eesti;1;0.0298
mõju see ettevõte;1;0.0298
ettevõte avaldama eesti;1;0.0298
avaldama eesti majandus;1;0.0298
eesti majandus käekäik;1;0.0298
tallink ja balti;1;0.0298
vastandus mis tekkima;1;0.0298
ütlema et tallink;1;0.0298
peakontor siin teadma;1;0.0298
teadma tallink maksma;1;0.0298
tallink maksma maks;1;0.0298
maks mina teadma;1;0.0298
teadma eesti polt;1;0.0298
polt olema viima;1;0.0298
nii-öelda optimeerima maks;1;0.0298
optimeerima maks viima;1;0.0298
viima või kasutama;1;0.0298
läti maks maksma;1;0.0298
aeg tulema arve;1;0.0298
võtma noh tööandja;1;0.0298
suurem tallinn kindlasti;1;0.0298
tallinn kindlasti tallink;1;0.0298
tallink veel suurem;1;0.0298
polt just viitama;1;0.0298
viitama see tööjõumaks;1;0.0298
eesti kõik nõus;1;0.0298
aru et valitsus;1;0.0298
valitsus lööma kriteerium;1;0.0298
kasvuettevõte nagu polt;1;0.0298
kasv ütlema startup;1;0.0298
ütlema startup siiamaani;1;0.0298
jätkuvalt suur miinus;1;0.0298
suur olema risk;1;0.0298
risk selline ettevõte;1;0.0298
startup ettevõte andma;1;0.0298
andma nii suur;1;0.0298
kindlasti üks kaal;1;0.0298
arvama olema õige;1;0.0298
tallink olema vana;1;0.0298
ettevõte ise tõestama;1;0.0298
kaubamärk ka selgelt;1;0.0298
selgelt ja tallink;1;0.0298
toetama või aitama;1;0.0298
täpselt aga põhimõte;1;0.0298
vaatama et tallink;1;0.0298
tallink jääma elu;1;0.0298
okei vaatama it-valdkond;1;0.0298
vaatama it-valdkond it-minister;1;0.0298
it-minister olema samamoodi;1;0.0298
