episode_id,gender,minutid,sõnaliik,feature,raw_count,freq_per_60_min
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,tema,17,21.273267636477396
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,kõik,31,38.79242921945878
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,ise,12,15.016424213984042
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,oma,42,52.557484748944155
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,muu,2,2.502737368997341
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,mingi,9,11.262318160488032
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,palju,4,5.005474737994682
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,keegi,4,5.005474737994682
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,milline,5,6.256843422493351
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,sama,10,12.513686844986703
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,iga,15,18.770530267480055
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,mitu,2,2.502737368997341
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,miski,9,11.262318160488032
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,seesama,3,3.7541060534960105
